X;Y;AREA;INTERSECCI;CALLE_2;CALLE_1;CONTROLADO;DIRECCION NORMALIZADA;CALLE;CRUCE
-58,5235119688689;-34,613013805521;8;AV. FRANCISCO BEIRO-CALDERON DE LA BARCA;CALDERON DE LA BARCA;AV. FRANCISCO BEIRO;AUTOTROL CT800DMC;CALDERON DE LA BARCA, PEDRO Y BEIRO, FRANCISCO AV.;CALDERON DE LA BARCA, PEDRO;BEIRO, FRANCISCO AV.
-58,4114639900053;-34,613036807042;2;ALSINA ADOLFO-24 DE NOVIEMBRE;24 DE NOVIEMBRE;ALSINA ADOLFO;SIEMENS CLS95;24 DE NOVIEMBRE Y ALSINA, ADOLFO;24 DE NOVIEMBRE;ALSINA, ADOLFO
-58,3804857776586;-34,613038937487;2;BELGRANO AV.-IRIGOYEN BERNARDO DE;IRIGOYEN BERNARDO DE;BELGRANO AV.;-;IRIGOYEN, BERNARDO DE Y BELGRANO AV.;IRIGOYEN, BERNARDO DE;BELGRANO AV.
-58,3974291166634;-34,613050811474;2;MORENO-PASCO;PASCO;MORENO;SIEMENS CLS95;PASCO Y MORENO;PASCO;MORENO
-58,4147863485767;-34,613052328541;5;AV. HIPOLITO YRIGOYEN - VIRREY LINIERS;VIRREY LINIERS;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;LINIERS VIRREY Y YRIGOYEN, HIPOLITO AV.;LINIERS VIRREY;YRIGOYEN, HIPOLITO AV.
-58,3988705240934;-34,613128272362;2;MORENO-PICHINCHA;PICHINCHA;MORENO;SIEMENS CLS95;PICHINCHA Y MORENO;PICHINCHA;MORENO
-58,3817582482494;-34,613129302818;2;BELGRANO AV.-LIMA;LIMA;BELGRANO AV.;-;LIMA Y BELGRANO AV.;LIMA;BELGRANO AV.
-58,4206346103172;-34,613170501401;5;CASTRO BARROS - DON BOSCO;DON BOSCO;CASTRO BARROS;AUTOTROL CT800Y;DON BOSCO Y CASTRO BARROS AV.;DON BOSCO;CASTRO BARROS AV.
-58,5045582469886;-34,613174929106;8;SANABRIA-MARCOS SASTRE;MARCOS SASTRE;SANABRIA;SIEMENS CLS95;SASTRE, MARCOS Y SANABRIA;SASTRE, MARCOS;SANABRIA
-58,4933041770518;-34,613193145736;8;ALVAREZ JONTE-EMILIO LAMARCA;EMILIO LAMARCA;ALVAREZ JONTE;AUTOTROL CT800DMC;LAMARCA, EMILIO Y ALVAREZ JONTE AV.;LAMARCA, EMILIO;ALVAREZ JONTE AV.
-58,4249402677446;-34,613196649820;5;AV. RIVADAVIA - TREINTA Y TRES ORIENTALES - RAWSON;TREINTA Y TRES ORIENTALES;AV. RIVADAVIA;AUTOTROL CT800Y;TREINTA Y TRES ORIENTALES Y RIVADAVIA AV.;TREINTA Y TRES ORIENTALES;RIVADAVIA AV.
-58,3832198896909;-34,613232807535;2;BELGRANO AV.-SALTA;SALTA;BELGRANO AV.;SCHNEIDER RBY;SALTA Y BELGRANO AV.;SALTA;BELGRANO AV.
-58,4282768386627;-34,613263358393;5;YATAY - LEZICA;LEZICA;YATAY;AUTOTROL CT800Y;LEZICA Y YATAY;LEZICA;YATAY
-58,4014502958058;-34,613265736044;2;MORENO-ALBERTI;ALBERTI;MORENO;SIEMENS CLS95;ALBERTI Y MORENO;ALBERTI;MORENO
-58,3846593048050;-34,613334660676;2;BELGRANO AV.-SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;BELGRANO AV.;SCHNEIDER RBY;SANTIAGO DEL ESTERO Y BELGRANO AV.;SANTIAGO DEL ESTERO;BELGRANO AV.
-58,4031356546691;-34,613352495445;2;MORENO-SAAVEDRA;SAAVEDRA;MORENO;SIEMENS CLS95;SAAVEDRA Y MORENO;SAAVEDRA;MORENO
-58,4361146502034;-34,613366907317;4;AVELLANEDA AV.-LOBOS ELEODORO DR.;LOBOS ELEODORO DR.;AVELLANEDA AV.;AUTOTROL CT800DMC;LOBOS, ELEODORO, DR. Y AVELLANEDA;LOBOS, ELEODORO, DR.;AVELLANEDA
-58,4662606286757;-34,613393703404;6;AV. BOYACA - GALICIA;GALICIA;AV. BOYACA;SIEMENS CLS95;GALICIA Y BOYACA;GALICIA;BOYACA
-58,4042210514165;-34,613395491230;2;MISIONES-MORENO;MORENO;MISIONES;SIEMENS CLS95;MORENO Y MISIONES;MORENO;MISIONES
-58,4052794582882;-34,613423323481;2;JUJUY AV.-MORENO;MORENO;JUJUY AV.;SIEMENS CLS95;MORENO Y JUJUY AV.;MORENO;JUJUY AV.
-58,3860785388114;-34,613433667125;2;BELGRANO AV.-SAN JOSE;SAN JOSE;BELGRANO AV.;SCHNEIDER RBY;SAN JOSE Y BELGRANO AV.;SAN JOSE;BELGRANO AV.
-58,3622015367718;-34,613480020906;2;MANSO JUANA-SALOTTI MARTHA;SALOTTI MARTHA;MANSO JUANA;SIEMENS CLS98;SALOTTI MARTHA Y MANSO JUANA;SALOTTI MARTHA;MANSO JUANA
-58,5172879094582;-34,613508767329;8;BERMUDEZ - TINOGASTA;TINOGASTA;BERMUDEZ;SIEMENS CLS95;TINOGASTA Y BERMUDEZ;TINOGASTA;BERMUDEZ
-58,3692810436549;-34,613565964866;2;PASEO COLON AV.-VENEZUELA;VENEZUELA;PASEO COLON AV.;SCHNEIDER RMY;REPUBLICA BOLIVARIANA DE VENEZUELA Y PASEO COLON AV.;REPUBLICA BOLIVARIANA DE VENEZUELA;PASEO COLON AV.
-58,4400614128484;-34,613585261044;4;ARANGUREN JUAN F. DR.-HIDALGO;HIDALGO;ARANGUREN JUAN F. DR.;AUTOTROL CT800DMC;HIDALGO Y ARANGUREN, JUAN F., DR.;HIDALGO;ARANGUREN, JUAN F., DR.
-58,4261052751573;-34,613711946969;5;AV. RIVADAVIA - JOSE MARMOL - PRINGLES;JOSE MARMOL;AV. RIVADAVIA;AUTOTROL CT800Y;MARMOL, JOSE Y RIVADAVIA AV.;MARMOL, JOSE;RIVADAVIA AV.
-58,3732528363473;-34,613719878517;2;VENEZUELA-BOLIVAR;BOLIVAR;VENEZUELA;SIEMENS CLS95;BOLIVAR Y REPUBLICA BOLIVARIANA DE VENEZUELA;BOLIVAR;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,3903693967753;-34,613729410041;2;BELGRANO AV.-SOLIS;SOLIS;BELGRANO AV.;SCHNEIDER RBY;SOLIS Y BELGRANO AV.;SOLIS;BELGRANO AV.
-58,3746470239089;-34,613815830395;2;VENEZUELA-PERU;PERU;VENEZUELA;SIEMENS CLS214PLUS;PERU Y REPUBLICA BOLIVARIANA DE VENEZUELA;PERU;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4722527834405;-34,613823878524;6;AV. JUAN B. JUSTO - JOSE GERVASIO ARTIGAS;JOSE GERVASIO ARTIGAS;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;ARTIGAS, JOSE GERVASIO, GRAL. Y JUSTO, JUAN B. AV.;ARTIGAS, JOSE GERVASIO, GRAL.;JUSTO, JUAN B. AV.
-58,3917135204349;-34,613824010186;2;BELGRANO AV.-ENTRE RIOS AV. ;ENTRE RIOS AV. ;BELGRANO AV.;SCHNEIDER RBY;ENTRE RIOS AV. Y BELGRANO AV.;ENTRE RIOS AV.;BELGRANO AV.
-58,5103849963445;-34,613873603357;8;BENITO JUAREZ-NOGOYA;NOGOYA;BENITO JUAREZ;SIEMENS CLS95;NOGOYA Y JUAREZ, BENITO;NOGOYA;JUAREZ, BENITO
-58,3760953091427;-34,613906171147;2;VENEZUELA-CHACABUCO;CHACABUCO;VENEZUELA;SIEMENS CLS214PLUS;CHACABUCO Y REPUBLICA BOLIVARIANA DE VENEZUELA;CHACABUCO;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4409945317621;-34,613949454127;4;PUEYRREDONH. DR. AV.-ARANGUREN;ARANGUREN;PUEYRREDONH. DR. AV.;AUTOTROL CT800DMC;ARANGUREN, JUAN F., DR. Y PUEYRREDON, HONORIO, DR. AV.;ARANGUREN, JUAN F., DR.;PUEYRREDON, HONORIO, DR. AV.
-58,4086016555842;-34,613965992084;2;MORENO-LA RIOJA;LA RIOJA;MORENO;SIEMENS CLS95;LA RIOJA Y MORENO;LA RIOJA;MORENO
-58,4098750627770;-34,613994021521;2;MORENO-URQUIZA GRAL.;URQUIZA GRAL.;MORENO;SIEMENS CLS95;URQUIZA, GRAL. Y MORENO;URQUIZA, GRAL.;MORENO
-58,3775390832881;-34,613996280266;2;VENEZUELA-PIEDRAS;PIEDRAS;VENEZUELA;SIEMENS CLS95;PIEDRAS Y REPUBLICA BOLIVARIANA DE VENEZUELA;PIEDRAS;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4674069890084;-34,613999734593;6;GAVILAN - GALICIA;GALICIA;GAVILAN;SIEMENS CLS95;GALICIA Y GAVILAN;GALICIA;GAVILAN
-58,5251118315958;-34,614000905717;8;AV. FRANCISCO BEIRO-AV. LOPE DE VEGA;AV. LOPE DE VEGA;AV. FRANCISCO BEIRO;AUTOTROL CT800DMC;LOPE DE VEGA AV. Y BEIRO, FRANCISCO AV.;LOPE DE VEGA AV.;BEIRO, FRANCISCO AV.
-58,4300875138901;-34,614014438077;5;RIO DE JANEIRO - YERBAL - LEZICA;YERBAL;RIO DE JANEIRO;AUTOTROL CT800Y;YERBAL Y RIO DE JANEIRO;YERBAL;RIO DE JANEIRO
-58,3946751828338;-34,614035855657;2;BELGRANO AV.-SARANDI;SARANDI;BELGRANO AV.;SCHNEIDER RBY;SARANDI Y BELGRANO AV.;SARANDI;BELGRANO AV.
-58,4441654680046;-34,614036402265;4;ROJAS-MENDEZ DE ANDES;MENDEZ DE ANDES;ROJAS;AUTOTROL CT800DMC;MENDEZ DE ANDES Y ROJAS;MENDEZ DE ANDES;ROJAS
-58,4113148065489;-34,614052320322;2;MORENO-24  DE NOVIEMBRE;24  DE NOVIEMBRE;MORENO;SIEMENS CLS95;24 DE NOVIEMBRE Y MORENO;24 DE NOVIEMBRE;MORENO
-58,4378134860791;-34,614075100326;4;AVELLANEDA AV.-ACOYTE AV.;ACOYTE AV.;AVELLANEDA AV.;AUTOTROL CT800DMC;ACOYTE AV. Y AVELLANEDA;ACOYTE AV.;AVELLANEDA
-58,3789858283973;-34,614099684383;2;TACUARI-VENEZUELA;VENEZUELA;TACUARI;SIEMENS CLS95;REPUBLICA BOLIVARIANA DE VENEZUELA Y TACUARI;REPUBLICA BOLIVARIANA DE VENEZUELA;TACUARI
-58,4128724373751;-34,614115298865;5;MORENO - SANCHEZ DE LORIA;SANCHEZ DE LORIA;MORENO;AUTOTROL CT800Y;SANCHEZ DE LORIA Y MORENO;SANCHEZ DE LORIA;MORENO
-58,3961380518152;-34,614135685128;2;BELGRANO AV.-RINCON;RINCON;BELGRANO AV.;SCHNEIDER RBY;RINCON Y BELGRANO AV.;RINCON;BELGRANO AV.
-58,3804282456632;-34,614190321762;2;VENEZUELA-IRIGOYEN BERNARDO DE;IRIGOYEN BERNARDO DE;VENEZUELA;-;IRIGOYEN, BERNARDO DE Y REPUBLICA BOLIVARIANA DE VENEZUELA;IRIGOYEN, BERNARDO DE;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,3812805800110;-34,614244630848;2;AV. VENEZUELA - AV. 9 DE JULIO E;AV. 9 DE JULIO E;AV. VENEZUELA;-;9 DE JULIO AV. Y REPUBLICA BOLIVARIANA DE VENEZUELA;9 DE JULIO AV.;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,3816820897844;-34,614270182137;2;VENEZUELA-LIMA;LIMA;VENEZUELA;-;LIMA Y REPUBLICA BOLIVARIANA DE VENEZUELA;LIMA;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4186526047826;-34,614275933501;5;AV. HIPOLITO YRIGOYEN - COLOMBRES;COLOMBRES;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;COLOMBRES Y YRIGOYEN, HIPOLITO AV.;COLOMBRES;YRIGOYEN, HIPOLITO AV.
-58,4606677868813;-34,614347315129;6;AV. GAONA - MANUEL RICARDO TRELLES;MANUEL RICARDO TRELLES;AV. GAONA;SIEMENS GA;TRELLES, MANUEL R. Y GAONA AV.;TRELLES, MANUEL R.;GAONA AV.
-58,4001288665937;-34,614356270399;2;BELGRANO AV.-MATHEU;MATHEU;BELGRANO AV.;SCHNEIDER RBY;MATHEU Y BELGRANO AV.;MATHEU;BELGRANO AV.
-58,4276004742500;-34,614373317854;5;AV. RIVADAVIA - MIÑIZ - YATAY;MIÑIZ;AV. RIVADAVIA;AUTOTROL CT800Y;MIÑIZ Y RIVADAVIA AV.;MIÑIZ;RIVADAVIA AV.
-58,3831157127146;-34,614388669541;2;SALTA-VENEZUELA;VENEZUELA;SALTA;SCHNEIDER RBY;REPUBLICA BOLIVARIANA DE VENEZUELA Y SALTA;REPUBLICA BOLIVARIANA DE VENEZUELA;SALTA
-58,4955719126732;-34,614390540527;8;ALVAREZ JONTE-JOAQUIN V. GONZALEZ;JOAQUIN V. GONZALEZ;ALVAREZ JONTE;AUTOTROL CT800DMC;GONZALEZ, JOAQUIN V. Y ALVAREZ JONTE AV.;GONZALEZ, JOAQUIN V.;ALVAREZ JONTE AV.
-58,4654877469043;-34,614413240272;6;AV. BOYACA - LUIS VIALE;LUIS VIALE;AV. BOYACA;SIEMENS CLS95;VIALE, LUIS Y BOYACA;VIALE, LUIS;BOYACA
-58,4790213948285;-34,614426965415;6;AV. NAZCA - GENERAL CESAR DIAZ;GENERAL CESAR DIAZ;AV. NAZCA;AUTOTROL CT800DMC;DIAZ, CESAR, GRAL. Y NAZCA AV.;DIAZ, CESAR, GRAL.;NAZCA AV.
-58,4013560751978;-34,614430633032;2;BELGRANO AV.-ALBERTI;ALBERTI;BELGRANO AV.;SCHNEIDER RBY;ALBERTI Y BELGRANO AV.;ALBERTI;BELGRANO AV.
-58,4159725172099;-34,614438939464;5;MORENO - MAZA;MAZA;MORENO;AUTOTROL CT800Y;MAZA Y MORENO;MAZA;MORENO
-58,3845628248986;-34,614478768161;2;VENEZUELA-SANTIAGO  DEL ESTERO;SANTIAGO  DEL ESTERO;VENEZUELA;SCHNEIDER RBY;SANTIAGO DEL ESTERO Y REPUBLICA BOLIVARIANA DE VENEZUELA;SANTIAGO DEL ESTERO;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4030081413314;-34,614532588747;2;BELGRANO AV.-SAAVEDRA;SAAVEDRA;BELGRANO AV.;SCHNEIDER RBY;SAAVEDRA Y BELGRANO AV.;SAAVEDRA;BELGRANO AV.
-58,3859578267235;-34,614551210731;2;VENEZUELA-SAN JOSE;SAN JOSE;VENEZUELA;SCHNEIDER RBY;SAN JOSE Y REPUBLICA BOLIVARIANA DE VENEZUELA;SAN JOSE;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4171607932195;-34,614551297522;5;AV. BOEDO - MORENO;MORENO;AV. BOEDO;AUTOTROL CT800Y;MORENO Y BOEDO;MORENO;BOEDO
-58,4988478217889;-34,614579280345;8;CHIVILCOY-LASCANO;LASCANO;CHIVILCOY;SIEMENS CLS95;LASCANO Y CHIVILCOY;LASCANO;CHIVILCOY
-58,4040732660870;-34,614596069049;2;BELGRANO AV.-MISIONES;MISIONES;BELGRANO AV.;SIEMENS CLS95;MISIONES Y BELGRANO AV.;MISIONES;BELGRANO AV.
-58,5242680603478;-34,614599366243;8;AV. LOPE DE VEGA-CNEL. RAMON LISTA;CNEL. RAMON LISTA;AV. LOPE DE VEGA;AUTOTROL CT800DMC;LISTA, RAMON, CORONEL Y LOPE DE VEGA AV.;LISTA, RAMON, CORONEL;LOPE DE VEGA AV.
-58,4203365099560;-34,614613655217;5;AV. HIPOLITO YRIGOYEN - CASTRO BARROS;CASTRO BARROS;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;CASTRO BARROS AV. Y YRIGOYEN, HIPOLITO AV.;CASTRO BARROS AV.;YRIGOYEN, HIPOLITO AV.
-58,4049145552352;-34,614638306101;2;BELGRANO AV.-JUJUY AV.;JUJUY AV.;BELGRANO AV.;SIEMENS CLS95;JUJUY AV. Y BELGRANO AV.;JUJUY AV.;BELGRANO AV.
-58,5095790434167;-34,614657865668;8;BAIGORRIA-BENITO JUAREZ;BENITO JUAREZ;BAIGORRIA;SIEMENS CLS95;JUAREZ, BENITO Y BAIGORRIA;JUAREZ, BENITO;BAIGORRIA
-58,3874988696975;-34,614672390774;2;VENEZUELA-SAENZ PEÑA LUIS PTE.;SAENZ PEÑA LUIS PTE.;VENEZUELA;SCHNEIDER RBY;SAENZ PEÑA, LUIS, PRES. Y REPUBLICA BOLIVARIANA DE VENEZUELA;SAENZ PEÑA, LUIS, PRES.;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4216328246999;-34,614681077553;5;AV. HIPOLITO YRIGOYEN - YAPEYU;YAPEYU;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;YAPEYU Y YRIGOYEN, HIPOLITO AV.;YAPEYU;YRIGOYEN, HIPOLITO AV.
-58,4338058482141;-34,614693078638;5;CAMPICHUELO - DR. GREGORIO ALFARO ARAOZ - VENANCIO FLORES;DR. GREGORIO ALFARO ARAOZ;CAMPICHUELO;AUTOTROL CT800I;ARAOZ ALFARO, GREGORIO, DR Y CAMPICHUELO;ARAOZ ALFARO, GREGORIO, DR;CAMPICHUELO
-58,3889727129555;-34,614695058462;2;VENEZUELA-VIRREY CEVALLOS;VIRREY CEVALLOS;VENEZUELA;SCHNEIDER RBY;CEVALLOS, VIRREY Y REPUBLICA BOLIVARIANA DE VENEZUELA;CEVALLOS, VIRREY;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4395783002642;-34,614711943487;4;AVELLANEDA AV.-HIDALGO;HIDALGO;AVELLANEDA AV.;AUTOTROL CT800DMC;HIDALGO Y AVELLANEDA;HIDALGO;AVELLANEDA
-58,3689294778058;-34,614729514912;2;PASEO COLON AV.-MEXICO;MEXICO;PASEO COLON AV.;SIEMENS CLS214PLUS;MEXICO Y PASEO COLON AV.;MEXICO;PASEO COLON AV.
-58,4406909909000;-34,614756028583;4;PUEYRREDONH. DR. AV.-AVELLANEDA;AVELLANEDA;PUEYRREDONH. DR. AV.;AUTOTROL CT800DMC;AVELLANEDA Y PUEYRREDON, HONORIO, DR. AV.;AVELLANEDA;PUEYRREDON, HONORIO, DR. AV.
-58,4230575880354;-34,614757965295;5;AV. HIPOLITO YRIGOYEN - QUINTINO BOCAYUVA;QUINTINO BOCAYUVA;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;BOCAYUVA, QUINTINO Y YRIGOYEN, HIPOLITO AV.;BOCAYUVA, QUINTINO;YRIGOYEN, HIPOLITO AV.
-58,4618652303628;-34,614796002960;6;AV. GAONA - TERRERO;TERRERO;AV. GAONA;SIEMENS GF;TERRERO Y GAONA AV.;TERRERO;GAONA AV.
-58,4061975885166;-34,614802718324;2;BELGRANO AV.-CATAMARCA;CATAMARCA;BELGRANO AV.;SIEMENS CLS95;CATAMARCA Y BELGRANO AV.;CATAMARCA;BELGRANO AV.
-58,3903811261567;-34,614829853791;2;VENEZUELA-SOLIS;SOLIS;VENEZUELA;SCHNEIDER RBY;SOLIS Y REPUBLICA BOLIVARIANA DE VENEZUELA;SOLIS;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4245681319593;-34,614830849526;5;AV. HIPOLITO YRIGOYEN - TREINTA Y TRES ORIENTALES;TREINTA Y TRES ORIENTALES;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;TREINTA Y TRES ORIENTALES Y YRIGOYEN, HIPOLITO AV.;TREINTA Y TRES ORIENTALES;YRIGOYEN, HIPOLITO AV.
-58,5262688077291;-34,614890325567;8;AV. FRANCISCO BEIRO-VIRGILIO;VIRGILIO;AV. FRANCISCO BEIRO;AUTOTROL CT800DMC;VIRGILIO Y BEIRO, FRANCISCO AV.;VIRGILIO;BEIRO, FRANCISCO AV.
-58,4259697350977;-34,614900019747;5;AV. HIPOLITO YRIGOYEN - JOSE MARMOL;JOSE MARMOL;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;MARMOL, JOSE Y YRIGOYEN, HIPOLITO AV.;MARMOL, JOSE;YRIGOYEN, HIPOLITO AV.
-58,3916800443145;-34,614915976459;2;ENTRE RIOS AV. -VENEZUELA;VENEZUELA;ENTRE RIOS AV. ;SIEMENS CLS95;REPUBLICA BOLIVARIANA DE VENEZUELA Y ENTRE RIOS AV.;REPUBLICA BOLIVARIANA DE VENEZUELA;ENTRE RIOS AV.
-58,3745802558985;-34,614925303051;2;MEXICO-PERU;PERU;MEXICO;SIEMENS CLS214PLUS;PERU Y MEXICO;PERU;MEXICO
-58,4274416118639;-34,614974265029;5;AV. HIPOLITO YRIGOYEN - MIÑIZ;MIÑIZ;AV. HIPOLITO YRIGOYEN;AUTOTROL CT800Y;MIÑIZ Y YRIGOYEN, HIPOLITO AV.;MIÑIZ;YRIGOYEN, HIPOLITO AV.
-58,4320972938917;-34,614974347432;5;YERBAL - OTAMENDI;OTAMENDI;YERBAL;AUTOTROL CT800Y;OTAMENDI Y YERBAL;OTAMENDI;YERBAL
-58,3760404172834;-34,614999455701;2;CHACABUCO-MEXICO;MEXICO;CHACABUCO;SIEMENS CLS214PLUS;MEXICO Y CHACABUCO;MEXICO;CHACABUCO
-58,4437330360520;-34,615031910132;4;ARANGUREN JUAN F. DR.-ROJAS;ROJAS;ARANGUREN JUAN F. DR.;AUTOTROL CT800DMC;ROJAS Y ARANGUREN, JUAN F., DR.;ROJAS;ARANGUREN, JUAN F., DR.
-58,3932050073063;-34,615032497461;2;VENEZUELA-COMBATE DE LOS POZOS;COMBATE DE LOS POZOS;VENEZUELA;SIEMENS CLS95;COMBATE DE LOS POZOS Y REPUBLICA BOLIVARIANA DE VENEZUELA;COMBATE DE LOS POZOS;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4968002910155;-34,615042753139;8;ALVAREZ JONTE-BAHIA BLANCA;BAHIA BLANCA;ALVAREZ JONTE;AUTOTROL CT800DMC;BAHIA BLANCA Y ALVAREZ JONTE AV.;BAHIA BLANCA;ALVAREZ JONTE AV.
-58,4084035590573;-34,615085424694;2;BELGRANO AV.-LA RIOJA;LA RIOJA;BELGRANO AV.;SIEMENS CLS95;LA RIOJA Y BELGRANO AV.;LA RIOJA;BELGRANO AV.
-58,4292541884979;-34,615104786023;5;AV. RIVADAVIA - AV. LA PLATA - RIO DE JANEIRO - SENILLOSA;AV. LA PLATA;AV. RIVADAVIA;AUTOTROL CT800DM;LA PLATA AV. Y RIVADAVIA AV.;LA PLATA AV.;RIVADAVIA AV.
-58,4730802098456;-34,615107384012;6;AV. JUAN B. JUSTO - BOLIVIA;BOLIVIA;AV. JUAN B. JUSTO;AUTOTROL CT800DMC;ESTADO PLURINACIONAL DE BOLIVIA Y JUSTO, JUAN B. AV.;ESTADO PLURINACIONAL DE BOLIVIA;JUSTO, JUAN B. AV.
-58,3992320004531;-34,615149193214;2;PICHINCHA-VENEZUELA;VENEZUELA;PICHINCHA;SIEMENS CLS95;REPUBLICA BOLIVARIANA DE VENEZUELA Y PICHINCHA;REPUBLICA BOLIVARIANA DE VENEZUELA;PICHINCHA
-58,4602969721061;-34,615155274911;6;FRANKLIN - MANUEL RICARDO TRELLES;MANUEL RICARDO TRELLES;FRANKLIN;SIEMENS CLE;TRELLES, MANUEL R. Y FRANKLIN;TRELLES, MANUEL R.;FRANKLIN
-58,3789154073609;-34,615172184581;2;TACUARI-MEXICO;MEXICO;TACUARI;SIEMENS CLS214PLUS;MEXICO Y TACUARI;MEXICO;TACUARI
-58,5051238252814;-34,615203918072;8;SEGUROLA-SANTO TOME;SANTO TOME;SEGUROLA;AUTOTROL CT800DMC;SANTO TOME Y SEGUROLA AV.;SANTO TOME;SEGUROLA AV.
-58,4630304034517;-34,615232495680;6;AV. GAONA - ANDRES LAMAS;ANDRES LAMAS;AV. GAONA;SIEMENS GA;LAMAS, ANDRES Y GAONA AV.;LAMAS, ANDRES;GAONA AV.
-58,3803689401246;-34,615239097652;2;MEXICO-IRIGOYEN BERNARDO DE;IRIGOYEN BERNARDO DE;MEXICO;-;IRIGOYEN, BERNARDO DE Y MEXICO;IRIGOYEN, BERNARDO DE;MEXICO
-58,4096828584885;-34,615249376037;2;BELGRANO AV.-URQUIZA GRAL.;URQUIZA GRAL.;BELGRANO AV.;SIEMENS CLS95;URQUIZA, GRAL. Y BELGRANO AV.;URQUIZA, GRAL.;BELGRANO AV.
-58,3961227547517;-34,615255127747;2;VENEZUELA-RINCON;RINCON;VENEZUELA;SIEMENS CLS95;RINCON Y REPUBLICA BOLIVARIANA DE VENEZUELA;RINCON;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,3807889449820;-34,615258115073;2;AV. MEXICO - AV. 9 DE JULIO E;AV. 9 DE JULIO E;AV. MEXICO;-;9 DE JULIO AV. Y MEXICO;9 DE JULIO AV.;MEXICO
-58,3807889449820;-34,615258115073;2;AV. MEXICO - AV. 9 DE JULIO E;AV. 9 DE JULIO E;AV. MEXICO;SCHNEIDER RMY;9 DE JULIO AV. Y MEXICO;9 DE JULIO AV.;MEXICO
-58,3816166048376;-34,615295433073;2;MEXICO-LIMA;LIMA;MEXICO;-;LIMA Y MEXICO;LIMA;MEXICO
-58,4111524155374;-34,615341845221;2;BELGRANO AV.-24 DE NOVIEMBRE;24 DE NOVIEMBRE;BELGRANO AV.;SIEMENS CLS95;24 DE NOVIEMBRE Y BELGRANO AV.;24 DE NOVIEMBRE;BELGRANO AV.
-58,3830712328624;-34,615379427576;2;SALTA-MEXICO;MEXICO;SALTA;SIEMENS CLS95;MEXICO Y SALTA;MEXICO;SALTA
-58,5147821900303;-34,615401072256;8;MELINCUE-BERMUDEZ;BERMUDEZ;MELINCUE;SIEMENS CLS95;BERMUDEZ Y MELINCUE;BERMUDEZ;MELINCUE
-58,4782206327058;-34,615432924203;6;AV. NAZCA - REMEDIOS DE ESCALADA DE SAN MARTIN;REMEDIOS DE ESCALADA DE SAN MARTIN;AV. NAZCA;AUTOTROL CT800DMC;ESCALADA DE SAN MARTIN, R. Y NAZCA AV.;ESCALADA DE SAN MARTIN, R.;NAZCA AV.
-58,3844836360058;-34,615440489849;2;MEXICO-SANTIAGO DEL ESTERO;SANTIAGO DEL ESTERO;MEXICO;SIEMENS CLS95;SANTIAGO DEL ESTERO Y MEXICO;SANTIAGO DEL ESTERO;MEXICO
-58,4028822693367;-34,615440918459;2;VENEZUELA-SAAVEDRA;SAAVEDRA;VENEZUELA;SIEMENS CLS95;SAAVEDRA Y REPUBLICA BOLIVARIANA DE VENEZUELA;SAAVEDRA;REPUBLICA BOLIVARIANA DE VENEZUELA
-58,4128187377356;-34,615442476977;5;AV. BELGRANO - SANCHEZ DE LORIA;SANCHEZ DE LORIA;AV. BELGRANO;AUTOTROL CT800Y;SANCHEZ DE LORIA Y BELGRANO AV.;SANCHEZ DE LORIA;BELGRANO AV.
-58,4479471532368;-34,615467237218;4;MENDEZ DE ANDES-PUJOL;PUJOL;MENDEZ DE ANDES;AUTOTROL CT800DMC;PUJOL Y MENDEZ DE ANDES;PUJOL;MENDEZ DE ANDES
-58,3859063497831;-34,615499711304;2;MEXICO-SAN JOSE;SAN JOSE;MEXICO;SIEMENS CLS95;SAN JOSE Y MEXICO;SAN JOSE;MEXICO
-58,5231175953320;-34,615508116467;8;AV. LOPE DE VEGA-JOSE PEDRO VARELA;JOSE PEDRO VARELA;AV. LOPE DE VEGA;AUTOTROL CT800DMC;VARELA, JOSE PEDRO Y LOPE DE VEGA AV.;VARELA, JOSE PEDRO;LOPE DE VEGA AV.
